Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
7764,7764,7764,7764,7764,CUST7765,22-25,0,131422-140705,online directory,Retention,2827.6676481650584,0.09860923881731654,0.14427275710976759,47,9.550302296643627,8.242562809270602,75,12,9,0-4,1888,[REDACTED],[REDACTED],1
7765,7765,7765,7765,7765,CUST7766,46-49,0,94286-103569,zoho,Retention,2736.741980905171,0.140403317394405,0.18102843038714456,14,9.770005167033025,14.270469371167076,58,11,9,0-4,4812,[REDACTED],[REDACTED],1
7766,7766,7766,7766,7766,CUST7767,34-37,0,103570-112853,duckduckgo,Consideration,8089.365554888681,0.18025279419588888,0.08205655615598394,14,5.491452230806429,12.226581904130137,55,2,0,0-4,1509,[REDACTED],[REDACTED],1
7767,7767,7767,7767,7767,CUST7768,18-21,0,66434-75717,whatsapp,Awareness,7218.111590288695,0.13273493012784188,0.058553827238383344,36,2.685450936461351,3.395391429685341,39,4,0,0-4,2056,[REDACTED],[REDACTED],0
7768,7768,7768,7768,7768,CUST7769,26-29,0,140706-149989,blog,Conversion,5809.769437296672,0.03140761800741725,0.11442574490894723,18,9.086103620013182,6.240055648509461,65,0,0,0-4,2048,[REDACTED],[REDACTED],0
7769,7769,7769,7769,7769,CUST7770,66-69,1,29298-38581,protonmail,Consideration,6166.972654126675,0.28975016167924883,0.021189122861122425,42,6.427937112840149,9.83177698656411,14,12,3,0-4,2572,[REDACTED],[REDACTED],1
7770,7770,7770,7770,7770,CUST7771,34-37,1,112854-122137,outlook,Conversion,941.6056551191621,0.13167488474198147,0.0695577871882279,20,7.970235137421518,8.281899174971898,43,14,6,0-4,4836,[REDACTED],[REDACTED],1
7771,7771,7771,7771,7771,CUST7772,54-57,1,112854-122137,protonmail,Conversion,8288.657315710874,0.2606965870505308,0.1809399663275715,34,2.5920792238385744,7.2420772043605925,94,5,7,5-9,2378,[REDACTED],[REDACTED],0
7772,7772,7772,7772,7772,CUST7773,26-29,0,66434-75717,twitter,Conversion,7907.628775494531,0.02973298793913397,0.11277816243882338,25,3.978387337711537,14.52106742040988,58,9,8,5-9,1356,[REDACTED],[REDACTED],0
7773,7773,7773,7773,7773,CUST7774,22-25,0,57150-66433,instagram,Consideration,5776.905819713027,0.24873392209293688,0.09411023203893346,27,3.475511947038011,3.0441993720915907,33,13,7,0-4,4854,[REDACTED],[REDACTED],1
7774,7774,7774,7774,7774,CUST7775,38-41,1,140706-149989,outlook,Consideration,9039.819724001287,0.061327165022885106,0.06159492807211092,21,6.229027774499698,5.76201713917355,11,15,3,5-9,2721,[REDACTED],[REDACTED],1
7775,7775,7775,7775,7775,CUST7776,46-49,0,112854-122137,instagram,Conversion,1588.9614929197885,0.20983069134583762,0.061014526780159374,35,9.956263692709706,6.3267781181597735,5,14,2,0-4,704,[REDACTED],[REDACTED],0
7776,7776,7776,7776,7776,CUST7777,58-61,0,94286-103569,protonmail,Awareness,6666.3459681805725,0.20371655985067982,0.057276269066651175,15,6.705934474555746,1.2701565315436825,95,3,6,0-4,2356,[REDACTED],[REDACTED],0
7777,7777,7777,7777,7777,CUST7778,34-37,1,131422-140705,linkedin ads,Awareness,9804.353488980483,0.27472983636608544,0.16698177304110803,11,6.11503161365266,7.488227048531687,99,0,5,5-9,1092,[REDACTED],[REDACTED],1
7778,7778,7778,7778,7778,CUST7779,18-21,1,122138-131421,facebook,Awareness,3030.6474704875823,0.11229928161595255,0.20094577450106899,27,8.012648526051969,7.953076493176486,9,4,9,5-9,1639,[REDACTED],[REDACTED],0
7779,7779,7779,7779,7779,CUST7780,62-65,1,75718-85001,bing,Retention,63.32350489729504,0.03172601020943995,0.11105038147966448,6,4.185065731740079,4.4982195243096745,79,16,9,0-4,1759,[REDACTED],[REDACTED],1
7780,7780,7780,7780,7780,CUST7781,22-25,1,20014-29297,linkedin,Conversion,7294.049758892309,0.25922649214550775,0.0242835944264829,32,3.3014978058970805,14.511770339736962,24,2,0,5-9,1210,[REDACTED],[REDACTED],1
7781,7781,7781,7781,7781,CUST7782,34-37,0,140706-149989,zoho,Retention,238.07341199671603,0.11312601426050316,0.15547261671644097,23,8.707018778224803,8.387132021828027,93,9,4,5-9,3972,[REDACTED],[REDACTED],0
7782,7782,7782,7782,7782,CUST7783,34-37,0,47866-57149,duckduckgo,Awareness,8711.856121398203,0.08510957085295272,0.17569836264417213,10,9.697065365502102,8.956637852337588,39,13,5,0-4,4739,[REDACTED],[REDACTED],0
7783,7783,7783,7783,7783,CUST7784,22-25,0,29298-38581,partner site,Consideration,419.20139660957017,0.14919440648032822,0.18400344589122333,14,4.754848742868157,13.997805629753447,92,8,3,5-9,447,[REDACTED],[REDACTED],0
7784,7784,7784,7784,7784,CUST7785,62-65,0,94286-103569,google,Awareness,6676.536171604004,0.05267749226316866,0.13151356034195025,18,1.4665071103058505,4.227419963350091,47,15,9,0-4,3315,[REDACTED],[REDACTED],0
7785,7785,7785,7785,7785,CUST7786,50-53,0,131422-140705,yahoo,Retention,3874.66156178733,0.10109161770050828,0.10011249711249548,14,2.7722402692088735,10.179254174777093,86,17,0,0-4,3137,[REDACTED],[REDACTED],0
7786,7786,7786,7786,7786,CUST7787,38-41,0,103570-112853,facebook,Retention,1922.6161643000753,0.12608091509894503,0.12571939110405073,8,8.882767147844202,7.095578255877444,55,10,3,0-4,2371,[REDACTED],[REDACTED],1
7787,7787,7787,7787,7787,CUST7788,38-41,0,57150-66433,google,Awareness,8910.70710164027,0.08927790030546189,0.008946746093172076,12,2.061469395196931,5.835556229942762,59,4,3,0-4,3990,[REDACTED],[REDACTED],1
7788,7788,7788,7788,7788,CUST7789,42-45,0,122138-131421,duckduckgo,Conversion,7458.62191205201,0.14003760623911532,0.13258284749793084,49,7.952842814888654,5.798579487534761,6,12,1,0-4,2466,[REDACTED],[REDACTED],1
7789,7789,7789,7789,7789,CUST7790,30-33,0,47866-57149,protonmail,Consideration,3376.6863928215835,0.12047780421243691,0.1472040627917712,28,6.764729934691668,0.6496615403577914,46,11,9,0-4,4149,[REDACTED],[REDACTED],0
7790,7790,7790,7790,7790,CUST7791,22-25,1,122138-131421,instagram,Consideration,2893.3211989996926,0.2285099117178425,0.14330579782405542,25,7.543255434146005,12.552399064433633,13,9,7,0-4,1884,[REDACTED],[REDACTED],0
7791,7791,7791,7791,7791,CUST7792,30-33,0,94286-103569,yahoo,Awareness,7381.463777482607,0.2811157766770173,0.11671219400541596,22,3.3724001484500827,9.440448942380813,1,10,8,5-9,1485,[REDACTED],[REDACTED],0
7792,7792,7792,7792,7792,CUST7793,58-61,1,122138-131421,linkedin,Conversion,8268.142299446392,0.04620362927140649,0.1448525460396373,16,1.1489099977600494,14.525691880258698,62,15,4,0-4,4437,[REDACTED],[REDACTED],1
7793,7793,7793,7793,7793,CUST7794,42-45,0,131422-140705,online directory,Conversion,7047.062959505969,0.2507536310479844,0.13191416995447522,4,1.1635682376548426,13.146364824234986,36,5,3,0-4,946,[REDACTED],[REDACTED],0
7794,7794,7794,7794,7794,CUST7795,42-45,0,94286-103569,bing,Awareness,6330.339068021741,0.2831626516504456,0.030670356405463044,15,7.485696873779735,14.793485602175613,68,2,3,5-9,1047,[REDACTED],[REDACTED],0
7795,7795,7795,7795,7795,CUST7796,50-53,1,66434-75717,twitter,Consideration,2643.9457192044943,0.20635919403999023,0.18146786405139329,38,6.514784453684485,1.390289877761393,21,2,4,5-9,2067,[REDACTED],[REDACTED],0
7796,7796,7796,7796,7796,CUST7797,30-33,0,57150-66433,baidu,Consideration,8664.067544988833,0.3021108072182394,0.12491055953734216,29,8.662935097523256,10.23202728430099,69,19,7,0-4,2333,[REDACTED],[REDACTED],1
7797,7797,7797,7797,7797,CUST7798,50-53,1,47866-57149,google,Consideration,7582.920076866451,0.10522672771837237,0.14834974149895663,20,4.664492392354987,14.143256720274078,44,17,1,5-9,3410,[REDACTED],[REDACTED],0
7798,7798,7798,7798,7798,CUST7799,62-65,1,103570-112853,bing ads,Conversion,5213.56250151047,0.2486795471567226,0.07299351367797546,4,5.8410964487656285,11.665609815014866,6,10,3,0-4,2419,[REDACTED],[REDACTED],1
7799,7799,7799,7799,7799,CUST7800,42-45,1,75718-85001,protonmail,Awareness,5109.977945323738,0.19653685245220567,0.18379814304416703,25,8.13575000986415,4.897698902376053,99,1,3,0-4,4193,[REDACTED],[REDACTED],1
7800,7800,7800,7800,7800,CUST7801,22-25,0,85002-94285,linkedin,Conversion,5550.1727356259535,0.10338373339979479,0.10574788132409979,42,5.474554562001328,2.1341498415790667,4,2,0,5-9,2337,[REDACTED],[REDACTED],1
7801,7801,7801,7801,7801,CUST7802,18-21,0,29298-38581,news portal,Consideration,8407.546044619423,0.2189944458731917,0.13983429912064088,47,9.90083161823243,10.392667214977264,25,12,4,5-9,2820,[REDACTED],[REDACTED],1
7802,7802,7802,7802,7802,CUST7803,50-53,0,112854-122137,linkedin ads,Conversion,7583.173592132609,0.15761174145709614,0.18684633821820557,29,7.641812115052275,10.340792593704785,91,12,4,5-9,4730,[REDACTED],[REDACTED],1
7803,7803,7803,7803,7803,CUST7804,30-33,0,29298-38581,gmail,Consideration,8508.452525787576,0.06872654746411146,0.18670979371222365,21,7.174472264189091,4.979728099789297,46,7,7,0-4,4782,[REDACTED],[REDACTED],1
7804,7804,7804,7804,7804,CUST7805,38-41,1,122138-131421,news portal,Awareness,5262.800875436523,0.06375430105171241,0.13399861747494288,44,8.180236258399333,12.543004240918716,86,4,4,0-4,2566,[REDACTED],[REDACTED],1
7805,7805,7805,7805,7805,CUST7806,54-57,1,29298-38581,blog,Consideration,6216.13624276312,0.22090218165932402,0.04018332764930652,1,7.967646905533103,9.988108779602527,65,4,8,5-9,2638,[REDACTED],[REDACTED],0
7806,7806,7806,7806,7806,CUST7807,30-33,1,38582-47865,baidu,Retention,8707.150847810011,0.20871611305151846,0.1871368512768996,43,3.0554068803059335,6.866050461384424,20,17,1,0-4,3636,[REDACTED],[REDACTED],1
7807,7807,7807,7807,7807,CUST7808,30-33,0,131422-140705,protonmail,Retention,2454.661590329066,0.15776906260634477,0.19595524190028743,11,2.9284724482296554,7.034777652328027,65,10,8,5-9,3921,[REDACTED],[REDACTED],1
7808,7808,7808,7808,7808,CUST7809,46-49,0,29298-38581,linkedin ads,Awareness,4673.273674954887,0.14457507765739583,0.028590685076518556,41,6.405708148171857,4.187667487174017,1,15,5,0-4,350,[REDACTED],[REDACTED],1
7809,7809,7809,7809,7809,CUST7810,42-45,1,122138-131421,whatsapp,Conversion,6338.106896186452,0.06360437354210052,0.09776530660018462,26,4.9986456355629185,8.06054197039449,17,16,6,5-9,2697,[REDACTED],[REDACTED],0
7810,7810,7810,7810,7810,CUST7811,50-53,1,122138-131421,tiktok,Conversion,9283.743503256072,0.1415130856528734,0.11663865878031991,25,8.744332663368148,7.820331959333905,90,3,3,5-9,3331,[REDACTED],[REDACTED],0
7811,7811,7811,7811,7811,CUST7812,30-33,1,85002-94285,linkedin ads,Conversion,149.81133299696117,0.26070973260831254,0.02770675766117338,44,3.6929856561523287,14.309434398449593,63,7,6,0-4,1990,[REDACTED],[REDACTED],0
7812,7812,7812,7812,7812,CUST7813,18-21,0,140706-149989,duckduckgo,Consideration,2370.040585989823,0.25338152024686983,0.04614656709627805,43,4.138129799724762,7.953115056833583,45,8,5,5-9,565,[REDACTED],[REDACTED],0
7813,7813,7813,7813,7813,CUST7814,38-41,1,85002-94285,google,Retention,2600.3816423645367,0.20330240546926523,0.11601506181274272,24,2.5317981918744157,11.970145779049425,68,14,3,0-4,217,[REDACTED],[REDACTED],1
7814,7814,7814,7814,7814,CUST7815,46-49,1,20014-29297,online directory,Awareness,3402.4193166330997,0.2974857085217255,0.19808585277718863,18,9.915599482419136,9.375629085706226,8,5,3,0-4,3574,[REDACTED],[REDACTED],1
7815,7815,7815,7815,7815,CUST7816,50-53,1,57150-66433,protonmail,Conversion,2977.5558243066675,0.2729940747797327,0.015600756516933678,48,1.712914871559065,3.6666603340386414,13,3,9,5-9,605,[REDACTED],[REDACTED],0
7816,7816,7816,7816,7816,CUST7817,50-53,0,85002-94285,online directory,Conversion,6041.0970604546255,0.05211714321097937,0.18074682118433402,26,9.772702286584277,1.0581564206145393,67,14,9,0-4,4983,[REDACTED],[REDACTED],0
7817,7817,7817,7817,7817,CUST7818,58-61,0,122138-131421,instagram,Awareness,8692.429183971744,0.12368308541355792,0.18190310791631856,47,7.2239880824989555,10.51942146199083,64,6,0,0-4,199,[REDACTED],[REDACTED],0
7818,7818,7818,7818,7818,CUST7819,58-61,0,47866-57149,bing ads,Consideration,6461.323456377557,0.04899512260292979,0.17100916116302833,16,1.8287596567580975,11.886903921172168,39,10,4,0-4,2451,[REDACTED],[REDACTED],1
7819,7819,7819,7819,7819,CUST7820,38-41,0,29298-38581,gmail,Conversion,2587.0055229227455,0.15061238025798243,0.08274662382721622,5,2.1908235362777235,13.33494310923596,21,0,3,5-9,287,[REDACTED],[REDACTED],0
7820,7820,7820,7820,7820,CUST7821,22-25,0,140706-149989,facebook ads,Consideration,8779.571105674147,0.2342077639411218,0.09994895858501138,22,3.8707483403490146,10.446685776113318,14,16,3,5-9,1936,[REDACTED],[REDACTED],1
7821,7821,7821,7821,7821,CUST7822,18-21,0,103570-112853,outlook,Consideration,6505.8234035404985,0.05536654341588079,0.08547127572627986,17,3.2545939397036756,6.727636324593046,24,16,4,5-9,3055,[REDACTED],[REDACTED],0
7822,7822,7822,7822,7822,CUST7823,46-49,1,47866-57149,whatsapp,Consideration,2075.802529947412,0.26597173623255915,0.19196964056823046,42,9.739683917492322,7.46744121848108,63,17,8,5-9,381,[REDACTED],[REDACTED],1
7823,7823,7823,7823,7823,CUST7824,46-49,0,66434-75717,twitter,Conversion,3514.727778757517,0.16707155409344393,0.10324112843751465,43,6.435740697594587,11.575915222329352,50,3,7,0-4,1126,[REDACTED],[REDACTED],1
7824,7824,7824,7824,7824,CUST7825,34-37,0,75718-85001,gmail,Conversion,7714.125740313189,0.22408898154009124,0.025360027118442825,48,1.7006712649797908,2.945953596756665,31,13,6,5-9,2263,[REDACTED],[REDACTED],1
7825,7825,7825,7825,7825,CUST7826,58-61,1,103570-112853,google,Awareness,7393.550701557715,0.03081612654726263,0.06257316969434125,1,5.901237008536743,7.097997473845628,94,10,2,0-4,4248,[REDACTED],[REDACTED],1
7826,7826,7826,7826,7826,CUST7827,22-25,0,103570-112853,protonmail,Awareness,5752.488317313632,0.041271214184039576,0.09462045982053838,44,8.84228465636314,1.3970183334131814,41,16,4,5-9,4337,[REDACTED],[REDACTED],0
7827,7827,7827,7827,7827,CUST7828,58-61,1,103570-112853,facebook,Consideration,1715.464964253528,0.1961792865800451,0.1931602206616519,18,4.799537043595833,2.401459328063277,86,9,6,0-4,309,[REDACTED],[REDACTED],1
7828,7828,7828,7828,7828,CUST7829,18-21,1,103570-112853,facebook ads,Conversion,7845.483320852476,0.25298493099525354,0.11596936943914463,3,7.1864653217009495,3.8399066439280376,16,18,1,0-4,1191,[REDACTED],[REDACTED],1
7829,7829,7829,7829,7829,CUST7830,30-33,1,29298-38581,affiliate,Consideration,3093.8600987035593,0.2563593112726061,0.14024743026771458,32,8.015633121835947,9.442660981724899,33,15,1,5-9,330,[REDACTED],[REDACTED],0
7830,7830,7830,7830,7830,CUST7831,66-69,1,20014-29297,google ads,Awareness,7928.46571172523,0.20971786143912707,0.028476975940231974,33,2.8948347254844236,13.995380618264912,68,18,4,5-9,217,[REDACTED],[REDACTED],0
7831,7831,7831,7831,7831,CUST7832,46-49,0,131422-140705,whatsapp,Consideration,6192.594822856589,0.07007758769622162,0.17799817276222848,31,8.566301064344417,5.823730054530773,46,19,8,0-4,4220,[REDACTED],[REDACTED],0
7832,7832,7832,7832,7832,CUST7833,22-25,0,57150-66433,facebook ads,Retention,2862.743518950513,0.06443901258131636,0.11116314446978785,17,5.1765204763437485,7.817299327862468,41,13,9,5-9,3976,[REDACTED],[REDACTED],1
7833,7833,7833,7833,7833,CUST7834,54-57,0,94286-103569,google,Consideration,1849.1938726696774,0.2599015408154638,0.1862234543785382,43,1.5743227930202712,8.663796676251183,93,14,2,5-9,2711,[REDACTED],[REDACTED],0
7834,7834,7834,7834,7834,CUST7835,26-29,0,75718-85001,baidu,Conversion,1508.5395219184074,0.044789420669673126,0.091281183527784,8,8.988907362490487,4.6224008918775485,49,10,0,5-9,4363,[REDACTED],[REDACTED],1
7835,7835,7835,7835,7835,CUST7836,22-25,1,66434-75717,gmail,Consideration,2463.98289608512,0.20714852098018516,0.13840704434090012,36,6.0186561344849965,10.501265414960915,52,18,6,0-4,1254,[REDACTED],[REDACTED],1
7836,7836,7836,7836,7836,CUST7837,42-45,0,66434-75717,bing ads,Consideration,1612.5672782901036,0.16244043548440365,0.10074647401304332,47,2.9490708308582754,3.71927487953602,93,7,8,5-9,4904,[REDACTED],[REDACTED],1
7837,7837,7837,7837,7837,CUST7838,50-53,0,75718-85001,twitter ads,Conversion,6325.4996547493165,0.13900587974095654,0.03636063947043111,35,3.699914776842463,3.177110748227042,13,4,5,0-4,479,[REDACTED],[REDACTED],1
7838,7838,7838,7838,7838,CUST7839,46-49,1,112854-122137,facebook,Retention,6063.517174600385,0.1375338855458492,0.06201330453072934,2,6.183173772020656,3.808464006195212,88,11,5,5-9,2160,[REDACTED],[REDACTED],0
7839,7839,7839,7839,7839,CUST7840,50-53,0,20014-29297,outlook,Conversion,5827.543622908352,0.2763316418788654,0.023189359805196902,17,4.227945424734287,7.422579655035472,66,13,3,0-4,4971,[REDACTED],[REDACTED],1
7840,7840,7840,7840,7840,CUST7841,38-41,0,85002-94285,protonmail,Awareness,6532.267358571861,0.2545662061383595,0.09244797569125944,39,3.0881644654425107,3.9380048232964953,19,15,7,0-4,2438,[REDACTED],[REDACTED],0
7841,7841,7841,7841,7841,CUST7842,34-37,0,29298-38581,facebook ads,Retention,7946.5865643377565,0.2622927919148948,0.1376243637793985,24,5.213182085782213,6.526549835211785,60,7,1,5-9,790,[REDACTED],[REDACTED],0
7842,7842,7842,7842,7842,CUST7843,50-53,1,57150-66433,affiliate,Retention,9023.626173192206,0.12519953917623747,0.05158536921541305,1,2.622552585769334,5.701266379804543,22,11,5,5-9,4687,[REDACTED],[REDACTED],1
7843,7843,7843,7843,7843,CUST7844,26-29,1,75718-85001,facebook ads,Conversion,2546.3299990305823,0.03687661118216522,0.10113938420295912,43,3.3705163573748607,12.615732097828484,22,15,9,5-9,2947,[REDACTED],[REDACTED],0
7844,7844,7844,7844,7844,CUST7845,66-69,0,112854-122137,bing ads,Consideration,5682.74973097661,0.29214096983020044,0.10092228201194929,0,8.386407254063183,3.488800213001754,20,6,6,0-4,3441,[REDACTED],[REDACTED],1
7845,7845,7845,7845,7845,CUST7846,62-65,0,47866-57149,google ads,Awareness,800.2166050328439,0.05885661788343605,0.10871219248811229,23,3.472100729503662,5.118170373950994,43,7,1,5-9,3649,[REDACTED],[REDACTED],0
7846,7846,7846,7846,7846,CUST7847,58-61,1,94286-103569,bing,Awareness,1147.4290450698993,0.1571916812605182,0.04766730562285694,23,7.195901104788809,14.220304541098638,4,17,4,0-4,2548,[REDACTED],[REDACTED],1
7847,7847,7847,7847,7847,CUST7848,66-69,0,47866-57149,outlook,Retention,6661.436009356511,0.08761652327805916,0.10809830447048993,49,3.3557104370019677,3.8356789844068993,51,5,3,0-4,4320,[REDACTED],[REDACTED],0
7848,7848,7848,7848,7848,CUST7849,26-29,1,66434-75717,google,Awareness,4873.458380346225,0.15887516081336117,0.07461181444270702,41,2.7504336895948267,12.134756374240238,72,5,0,0-4,812,[REDACTED],[REDACTED],0
7849,7849,7849,7849,7849,CUST7850,30-33,1,131422-140705,blog,Retention,7573.0297351024265,0.10269518547624105,0.06257019115734118,39,3.009835941412373,2.37673362658095,38,13,5,5-9,3127,[REDACTED],[REDACTED],1
7850,7850,7850,7850,7850,CUST7851,58-61,0,85002-94285,linkedin,Retention,4301.497006071096,0.2714525780234165,0.11777898974567438,3,5.150284217657813,9.274170550872727,21,13,8,0-4,1517,[REDACTED],[REDACTED],1
7851,7851,7851,7851,7851,CUST7852,46-49,0,122138-131421,online directory,Awareness,1337.2029686869646,0.289768103718846,0.03713163627830428,49,2.4202061698914945,1.8583762130873167,82,6,4,5-9,1919,[REDACTED],[REDACTED],1
7852,7852,7852,7852,7852,CUST7853,30-33,1,29298-38581,yahoo,Retention,8897.619423848582,0.12846711675831624,0.17717732360875307,34,1.7383313107490677,6.296389212760093,68,3,3,0-4,4750,[REDACTED],[REDACTED],0
7853,7853,7853,7853,7853,CUST7854,42-45,1,103570-112853,twitter,Consideration,1123.0591019964481,0.029060171724501253,0.18839533142351256,34,7.760252270766307,14.49513413735216,67,18,1,0-4,4154,[REDACTED],[REDACTED],0
7854,7854,7854,7854,7854,CUST7855,42-45,0,112854-122137,affiliate,Retention,2111.420701072251,0.2035757305617941,0.1333447645275113,11,0.9188338160166236,9.501991238450588,20,18,7,5-9,3419,[REDACTED],[REDACTED],1
7855,7855,7855,7855,7855,CUST7856,34-37,0,29298-38581,protonmail,Consideration,2913.9339903948776,0.11434349180092053,0.06603651770787881,48,4.480310222899963,3.3386082608494263,81,10,8,5-9,1306,[REDACTED],[REDACTED],0
